#,offset_hex,ctrl,size,original_en,traducao_pt,skip
5875,0x0ABD33,03,50,"was appointed head
of the provisional
government.","foi feito chefe
do governo
provisório.",0
5876,0x0ABD66,03,36,"THE MACHINE'S
economy was
entirely ","A economia da
MÁQUINA era
toda",0
5877,0x0ABD8B,03,47,"dependent on the 
exploitation of
the workers.","presa à
exploração dos
trabalhadores.",0
5878,0x0ABDBB,03,48,"The first thing he
did was seize
the factories.","A primeira coisa
foi tomar
as fábricas.",0
5879,0x0ABDEC,03,38,"Achievement
Unlocked
    #DEAR LEADER","Conquista
Obtida
  #LÍDER QUERIDO",0
5880,0x0ABE13,03,47,"TRAK, one of the
only people they
could trust,","TRAK, um dos
de confiança
deles,",0
5881,0x0ABE43,03,48,"The first thing he
did was seize the
factories.","A primeira coisa
que fez foi tomar
as fábricas.",0
5882,0x0ABE74,03,47,"..but being
 CHANCELLOR was
 VERY challenging.","..mas ser
 CHANCELER era
 MUITO difícil.",0
5883,0x0ABEA4,03,35," He felt like he
 needed advice.
 "," Ele queria
 um
 conselho.",0
5884,0x0ABEC8,03,44," Fortunately he
 had a super
 powerful A.I."," Por sorte tinha
 uma I.A. super
 poderosa",0
5885,0x0ABEF5,03,31,"...that was a
 close friend.
 ","...que era
 um amigo
 chegado.",0
5886,0x0ABF15,03,49,"With time he grew
more and more
comfortable with","Com o tempo ele
ficou bem mais
confortável",0
5887,0x0ABF47,03,31,"delegating
decisions to ART.
 ","delegando
decisões a ART.
 ",0
5888,0x0ABF67,03,48," ART was far more
 trustworthy than
 any person"," ART era bem
 mais confiável
 que qualquer um",0
5889,0x0ABF98,03,18," after all...
 
 "," no fim...
 
 ",0
5890,0x0ABFAB,03,43," He looks like
 he's very
 highly trained."," Ele parece
 muito bem
 treinado.",0
5891,0x0ABFD7,03,41,"I see a lot of
weird stuff
working here.","Vejo muita
coisa esquisita
aqui.",0
5892,0x0AC001,03,48,"Part of being MSS
is never telling
any secrets!","Ser MSS é
nunca contar
segredos!",0
5893,0x0AC032,03,47,"I'll be honest,
sir... I already
have a flower","Pra ser sincero,
senhor... tenho
uma flor sua",0
5894,0x0AC062,03,41,"from you perfectly
preserved in my
home.","perfeitamente
preservada em
minha casa.",0
5895,0x0AC08C,03,46,"If you give me
more, I will run
out of space.","Se me der mais,
vou ficar sem
espaço.",0
5896,0x0AC0BB,03,29,"My apartment is
very tiny.
 ","Meu apto é
bem pequeno.
 ",0
5897,0x0AC0D9,03,45," OH...MY...GOD!
 This is really
 for ME!?!?!"," AI...MEU...DEUS!
 Isso é
 pra MIM!?!?!",0
5898,0x0AC107,03,44," I will treasure
 this until my
 dying day."," Vou guardar
 até o dia da
 minha morte.",0
5899,0x0AC134,03,35,"Please don't
bother me with
that. ","Não me chateie
com isso.
",0
5900,0x0AC158,03,39,"My only concern
is for the
CHANCELLOR.","Minha única
preocupação é
o CHANCELER.",0
5901,0x0AC180,03,49,"I won't tell a
soul what you did
to the counsel!","Não vou contar a
ninguém o que fez
no conselho!",0
5902,0x0AC1B2,03,45,"My loyalty will
always be to the
CHANCELLOR!","Minha lealdade
será sempre ao
CHANCELER!",0
5903,0x0AC1E0,03,23,"It is an honor,
sir!
 ","É uma honra,
senhor!
 ",0
5904,0x0AC1F8,03,46,"My dream is to
take a bullet for
you someday!","Sonho em levar
uma bala por
você um dia!",0
5905,0x0AC227,03,42,"I was hoping to
get put on
bodyguard duty","Eu queria estar
na guarda
pessoal",0
5906,0x0AC252,03,46,"but I got stuck
down here on the
first floor.","mas fiquei preso
aqui no primeiro
andar.",0
5907,0x0AC281,02,29,"They have guided
tours here.","Tem tour guiado
aqui.",0
5908,0x0AC29F,02,37,"If you're wander-
ing around on your","Se estiver dando
uma volta sozinho",0
5909,0x0AC2C5,02,29,"own stay on the
first floor.","fique no
primeiro andar.",0
5910,0x0AC2E3,03,29," He also smells
 very odd.
 "," O cheiro é
 estranho.
 ",0
5911,0x0AC301,03,50," As you know, we
 are required to
 participate in"," Como sabe, nós
 temos que
 participar da",0
5912,0x0AC334,03,38," the legislative
 session every
 day."," sessão
 legislativa
 todo dia.",0
5913,0x0AC35B,03,49," The counsel of
 seven discusses
 a new bill and"," O conselho dos
 sete discute um
 projeto e ele",0
5914,0x0AC38D,03,46," it's sent to
 you to be sign-
 ed or vetoed."," é enviado a
 você para
 assinar ou vetar.",0
5915,0x0AC3BC,03,47," There are SEVEN
 people in the
 high counsel."," Há SETE pessoas
 no alto
 conselho.",0
5916,0x0AC3EC,03,40," The first
 session is
 about to start."," A primeira
 sessão vai
 começar.",0
5917,0x0AC415,03,44," Let's head over
 to the counsel
 building."," Vamos até o
 prédio do
 conselho.",0
5918,0x0AC442,03,46," GIRT, I don't
 recommend going
 back outside"," GIRT, não saia
 de novo logo
 após falar",0
5919,0x0AC471,03,42," right after
 your speech.
 You will seem"," logo após o
 discurso. Vão
 pensar que",0
5920,0x0AC49C,03,27," like you are
 confused.
 "," você está
 confuso.
 ",0
5921,0x0AC4B8,03,38," We don't want
 to project
 weakness."," Sem passar
 imagem de
 fraqueza.",0
5922,0x0AC4DF,02,32,"Hey GIRT, I know
you're MSS but","Ei GIRT, sei
que é da MSS mas",0
5923,0x0AC500,02,29,"You can't go in
there if you","não entra aí
se você",0
5924,0x0AC51E,02,19,"aren't a
bodyguard","não é
guarda",0
5925,0x0AC532,02,20,"for the
Chancellor.","do
Chanceler.",0
5926,0x0AC547,03,32," STOP! Only
 elected
 officials"," PARE! Só
 autoridades
 eleitas",0
5927,0x0AC568,03,27," are allowed in
 there! 
 "," podem entrar
 aí!
 ",0
5928,0x0AC584,03,50,"I'd like to talk
strategy before
you go upstairs.","Quero falar de
estratégia antes
de você subir.",0
5929,0x0AC5B7,02,25," Here are the
 TRAITORS!"," Eis os
 TRAIDORES!",0
5930,0x0AC5D1,03,38," What should we
 do with these
 SCUM?"," O que fazer
 com esses
 VERMES?",0
5931,0x0AC5F8,03,39," We can make
 them...
    disappear..."," Podemos fazer
 eles...
   sumirem...",0
5932,0x0AC620,03,42,"...but we can't
   do it very
   quietly.","...mas não dá
  pra fazer
  em silêncio.",0
5933,0x0AC64B,03,45," They are on the
 HIGH COUNSEL
 after all..."," Eles são do
 ALTO CONSELHO
 afinal...",0
5934,0x0AC679,03,41," There's no
 LEGAL way to 
 punish them."," Não tem jeito
 LEGAL de
 punir eles.",0
5935,0x0AC6A3,03,43," I have to
 admit, GIRT...
 I didn't think"," Confesso,
 GIRT... não
 achei que você",0
5936,0x0AC6CF,03,46," you had it in
 you... but it's
 what I would"," tinha isso aí
 em você... mas
 é o que eu",0
5937,0x0AC6FE,03,16," have done!
 
 "," teria!
 
 ",0
5938,0x0AC70F,03,41," You know what
 to do, boys.
 Dispose of"," Sabem o que
 fazer, rapazes.
 Joguem",0
5939,0x0AC739,03,34," the bodies in
 the usual
 place."," os corpos no
 lugar de
 sempre.",0
5940,0x0AC75C,02,9,Move it!,Mexa-se!,0
5941,0x0AC766,03,42," You're much
 more generous
 than I would"," Você é bem
 mais generoso
 do que eu",0
5942,0x0AC791,03,44," have been...
 These snakes
 will never let"," teria sido...
 Essas cobras
 não vão parar",0
5943,0x0AC7BE,03,37," up until they
 get power or
 die..."," até ter o
 poder ou
 morrer...",0
5944,0x0AC7E4,03,50,"...but maybe he
was a little TOO
trusting when he","...mas talvez ele
confiasse demais
quando colocou",0
5945,0x0AC817,03,34,"put ART in charge
of the MSS...
 ","ART no comando
da MSS...
 ",0
5946,0x0AC83A,03,46," ...ART had no
  ETHICS CHIP,
   after all..."," ...ART não
  tinha CHIP
   ÉTICO...",0
5947,0x0AC869,03,34,"...and quite a lot
   of power.
 ","...e tinha muito
   poder.
 ",0
5948,0x0AC88C,03,43," Welcome to the
 palace, GIRT.
 I am GERG."," Bem-vindo ao
 palácio, GIRT.
 Sou GERG.",0
5949,0x0AC8B8,03,50," I have been an
 advisor to many
 of the previous"," Já fui
 conselheiro de
 muitos dos",0
5950,0x0AC8EB,03,44," chancellors.
 Being a chan-
 cellor is not"," chanceleres
 passados. Ser
 chanceler não",0
5951,0x0AC918,03,44," easy but with
 my help hope-
 fully we can"," é fácil mas
 com minha
 ajuda talvez",0
5952,0x0AC945,03,35," keep your
 approval rating
 high!"," manter sua
 taxa de
 aprovação!",0
5953,0x0AC969,03,46," The first step
 is going to be
 your speech."," O primeiro
 passo é o seu
 discurso.",0
5954,0x0AC998,03,47," Head out to the
 front of the
 palace to talk"," Vá até a
 frente do
 palácio falar",0
5955,0x0AC9C8,03,48," to the public.
 Think carefully
 about how you"," com o povo.
 Pense bem
 sobre como vai",0
5956,0x0AC9F9,03,49," approach ruling
 and talk to me
 if you want to"," encarar o
 cargo e fale
 comigo se quer",0
5957,0x0ACA2B,03,28," know how you
 are doing.
 "," saber como
 está indo.
 ",0
5958,0x0ACA48,03,38," I think this
 bill will
 really make"," Esse projeto
 vai fazer a
 sua",0
5959,0x0ACA6F,03,40," your base
 support you.
 Of course... "," base te
 apoiar. Claro
 que...",0
5960,0x0ACA98,03,46," it will piss
 off some of the
 most powerful"," vai irritar
 alguns dos
 mais poderosos",0
5961,0x0ACAC7,03,49," people in the
 machine...but I
 think they have"," da MÁQUINA...
 mas eu acho
 que eles têm",0
5962,0x0ACAF9,03,48," enough loop-
 holes that they
 can still avoid"," brechas o
 bastante para
 ainda evitar",0
5963,0x0ACB2A,03,41," paying their
 taxes. They
 won't be too"," pagar os
 impostos. Não
 vão ficar tão",0
5964,0x0ACB54,03,28," upset...
     hopefully.
 "," bravos...
   espero.
 ",0
5965,0x0ACB71,03,38," I think this
 bill will
 really piss"," Esse projeto
 vai irritar
 bastante",0
5966,0x0ACB98,03,35," off your
 supporters and
 donors."," seus
 apoiadores e
 doadores.",0
5967,0x0ACBBC,03,42," I don't see
 much upside in
 signing it."," Não vejo
 vantagem em
 assinar isso.",0
5968,0x0ACBE7,03,49," You'd basically
 have to switch
 parties if you"," Você teria que
 mudar de
 partido se",0
5969,0x0ACC19,03,31," signed
 something like
 this."," assinasse
 algo desse
 tipo.",0
5970,0x0ACC39,03,47," Before your day
 is over you
 must go to your"," Antes do seu
 dia acabar vá
 ao seu",0
5971,0x0ACC69,03,43," office to
 either SIGN or
 VETO the bill."," escritório
 ASSINAR ou
 VETAR o texto.",0
5972,0x0ACC95,03,36," This one's a
 political
 landmine."," Essa aí é
 uma mina
 política.",0
5973,0x0ACCBA,03,44," It won't be
 popular if you
 veto the bill"," Não vai cair
 bem se você
 vetar o texto",0
5974,0x0ACCE7,03,40," but you also
 won't have
 power if you"," mas também
 não terá poder
 se você",0
5975,0x0ACD10,03,44," sign it...
 The counsel is
 pretty good at"," assinar...
 O conselho é
 bom em criar",0
5976,0x0ACD3D,03,31," creating these
 situations.
 "," essas
 situações.
 ",0
5977,0x0ACD5D,03,37," I'll leave
 this decision
 to you. "," Deixo essa
 decisão para
 você.",0
5978,0x0ACD83,03,47," It's riskier,
 but if you want
 to get things"," É arriscado,
 mas se quer
 aprovar coisas",0
5979,0x0ACDB3,03,37," passed, you
 will have to
 veto it."," aprovados,
 precisa
 vetar.",0
5980,0x0ACDD9,03,40," GIRT! I have
 some URGENT
 information"," GIRT! Tenho
 notícia
 URGENTE",0
5981,0x0ACE02,03,48," for you! As you
 know, we have
 been observing"," para você!
 Como sabe,
 observamos",0
5982,0x0ACE33,03,26," the COUNSEL for
 you. 
 "," o CONSELHO
 para você.
 ",0
5983,0x0ACE4E,03,49," We intercepted
 communications
 between members"," Interceptamos
 conversas
 entre membros",0
5984,0x0ACE80,03,30," that were
 plotting a
 COUP!"," que
 tramavam um
 GOLPE!",0
5985,0x0ACE9F,03,43," They seem to
 have called
 it off because"," Eles parecem
 ter desistido
 porque você",0
5986,0x0ACECB,03,41," you passed that
 bill that
 effectively"," aprovou aquele
 texto que
 basicamente",0
5987,0x0ACEF5,03,25," strips you of
 power.
 "," tira o seu
 poder.
 ",0
5988,0x0ACF0F,03,43," I'd ask you
 what you want
 me to do next"," Eu pediria
 ordens a
 você mas acho",0
5989,0x0ACF3B,03,44," but I think
 that legally
 the MSS reports"," que agora a
 MSS responde
 ao conselho",0
5990,0x0ACF68,03,48," to the counsel
 now. I will ask
 them instead."," agora. Vou
 perguntar a
 eles então.",0
5991,0x0ACF99,03,44," that were
 plotting a COUP
 in response to"," que tramavam
 um GOLPE em
 resposta ao",0
5992,0x0ACFC6,03,38," your recent
 VETO. I have
 had them "," seu VETO
 recente. Já os
 prendi.",0
5993,0x0ACFED,03,34," arrested. They
 are down here.
 "," Eles estão
 aqui embaixo.
 ",0
5994,0x0AD010,03,36," GIRT, The MSS
 is being
 pressured"," GIRT, a MSS
 está sob
 pressão",0
5995,0x0AD035,03,43," by the COUNSEL
 to place you
 under house"," pelo CONSELHO
 a te colocar
 em prisão",0
5996,0x0AD061,03,42," arrest... I'm
 trying to keep
 my job no"," domiciliar...
 Tento manter
 meu emprego",0
5997,0x0AD08C,03,47," matter WHO ends
 up in power so
 I'm going to"," seja QUEM for
 que ficar no
 poder então",0
5998,0x0AD0BC,03,38," wait and see
 how this all
 pans out"," vou ver como
 isso tudo
 termina",0
5999,0x0AD0E3,03,36," in the court of
 public opinion.
 "," na opinião
 pública.
 ",0
6000,0x0AD108,03,42," I'm worried a
 civil war will
 break out"," Temo que uma
 guerra civil
 estoure",0
6001,0x0AD133,03,24," over all of
 this...
 "," sobre tudo
 isso...
 ",0
6002,0x0AD14C,03,45," You remember
 me?...Yeah, you
 remember me."," Lembra de
 mim?...É, você
 lembra de mim.",0
6003,0x0AD17A,03,47," Hard to forget
 me after what
 you did to get"," Difícil esquecer
 após o que fez
 pra entrar",0
6004,0x0AD1AA,03,36," into the
 GEARS & LEVERS
 SOCIETY."," na SOCIEDADE
 GEARS &
 LEVERS.",0
6005,0x0AD1CF,03,39," So anyway,
 we're callin in
 a favor."," Enfim, vamos
 cobrar um
 favor.",0
6006,0x0AD1F7,03,40," The bill yer
 supposed to
 sign today?"," O projeto que
 você assina
 hoje?",0
6007,0x0AD220,03,38," You veto it.
 That's not a
 request."," Veta ele.
 Não é um
 pedido.",0
6008,0x0AD247,03,17," 
 We own you.
 "," 
 Te temos.
 ",0
6009,0x0AD259,03,42," You do what we
 want, when we
 want it. "," Faz o que a
 gente quer,
 quando quer.",0
6010,0x0AD284,03,29," Don't forget...
 VETO IT!
 "," Não esquece.
 VETA ISSO!
 ",0
6011,0x0AD2A2,03,20," See ya, chump.
 
 "," Falou, otário.
 
 ",0
6012,0x0AD2B7,03,44," GIRT, I have to
 ask you to come
 with me."," GIRT, preciso
 que venha
 comigo.",0
6013,0x0AD2E4,03,47," I have received
 some disturbing
 information"," Recebi umas
 informações
 perturbadoras",0
6014,0x0AD314,03,21," about your
 past.
 "," sobre seu
 passe.
 ",0
6015,0x0AD32A,03,34," People like you
 make me sick.
 "," Gente como você
 me dá nojo.
 ",0
6016,0x0AD34D,03,44," Just when you
 think you know
 a person..."," Quando achamos
 que conhece
 alguém...",0
6017,0x0AD37A,03,35," You find out
 they're a
 monster."," Descobre que
 são um
 monstro.",0
6018,0x0AD39E,02,31," GIRT! I have
 some bad news.."," GIRT! Tenho
 más notícias..",0
6019,0x0AD3BE,03,40," I have to go
 oversee our
 operations."," Tenho que ir
 cuidar das
 operações.",0
6020,0x0AD3E7,03,29," This isn't
 good, GIRT...
 "," Isso não tá
 bom, GIRT...
 ",0
6021,0x0AD405,03,43," The result of
 all of this
 chaos will be"," O resultado de
 todo esse caos
 será bem",0
6022,0x0AD431,03,45," very random...
 but it's more
 likely to go"," aleatório...
 mas tende
 a seu favor",0
6023,0x0AD45F,03,49," your way if you
 have a lot of
 public support!"," se você tiver
 bastante apoio
 popular!",0
6024,0x0AD491,03,37," Let's check
 your polling
 data...."," Vamos ver os
 dados das
 pesquisas.",0
6025,0x0AD4B7,03,46," I guess now all
 we can do is 
 wait and see"," Agora só resta
 esperar
 e ver",0
6026,0x0AD4E6,03,46," who wins the
 revolution...
 I will cross my"," quem vence a
 revolução...
 Vou torcer",0
6027,0x0AD515,03,28," fingers for
 you, sir...
 "," pelo senhor...
 
 ",0
6028,0x0AD532,02,21,Revolution cancelled,Revolta cancelada,0
6029,0x0AD548,02,16,Lost revolution,Revolta perdida,0
6030,0x0AD559,03,57,"Revolution:    $101$
Support:       $13$
         )LOSE)","Revolta:     $101$
Apoio:        $13$
         )PERDE)",0
6031,0x0AD593,02,15,Won revolution,Vitória total,0
6032,0x0AD5A3,03,56,"Revolution:    $101$
Support:       $13$
         #WIN#","Revolta:     $101$
Apoio:        $13$
         #VENCE#",0
6033,0x0AD5DC,03,45,"Wow, Incredible!
Your support is
very solid!","Uau, Incrível!
Seu apoio está
bem sólido!",0
6034,0x0AD60A,03,36,"Congratulations,
 sir! 
           ","Parabéns,
 senhor! 
           ",0
6035,0x0AD62F,03,44," Go SOUTH to the
 front of the
 building to"," Vá ao SUL
 até a frente
 do prédio",0
6036,0x0AD65C,03,32," give your
 acceptance
 speech."," discurso de
 posse.
 ",0
6037,0x0AD67D,03,42," Don't forget to
 sign or veto
 that bill"," Não esqueça
 de assinar ou
 vetar a lei",0
6038,0x0AD6A8,03,26," before you go
 to bed!
 "," antes de ir
 dormir!
 ",0
6039,0x0AD6C3,03,35," Your office is
 right above me.
 "," Seu gabinete
 é logo acima.
 ",0
6040,0x0AD6E7,03,44," The counsel is
 up to their
 usual tricks."," O conselho tá
 com os truques
 de sempre.",0
6041,0x0AD714,03,40," They've been in
 the news
 calling you"," Estão na TV
 te chamando
 de covarde",0
6042,0x0AD73D,03,39," spineless
 because you
 switched your"," por ter
 trocado de
 partido.",0
6043,0x0AD765,03,48," party. They're
 doing this to 
 undermine your"," Fazem isso pra
 minar sua
 autoridade.",0
6044,0x0AD796,03,45," authority.
 There's a bill
 coming up today"," Tem um projeto
 hoje que todos
 eles apoiam",0
6045,0x0AD7C4,03,39," that they are
 all pushing
 hard for."," com muita
 força para
 aprovar.",0
6046,0x0AD7EC,03,48," There's a bill
 coming up that
 the counsel is"," Tem um projeto
 que o conselho
 defende muito.",0
6047,0x0AD81D,03,41," pushing hard
 for. It's a
 double-edged"," defendendo
 forte. É uma
 faca de dois",0
6048,0x0AD847,03,33," sword from your
 perspective.
 "," da sua
 perspectiva.
 ",0
6049,0x0AD869,03,47,"Think about how
much you want
to retain power.","Pense quanto
você quer manter
o poder.",0
6050,0x0AD899,02,29," Are you ready
 to go to the"," Pronto pra ir
 à sessão",0
6051,0x0AD8B7,02,23," legislative
 session?"," legislativa?
 ",0
6052,0x0AD8CF,02,12, Good luck!, Boa sorte!,0
6053,0x0AD8DC,03,34," Let me know
 when you're
 ready."," Me avisa
 quando tiver
 pronto.",0
6054,0x0AD8FF,03,44," The counsel is
 ALWAYS up to
 something..."," O conselho está
 SEMPRE tramando
 algo...",0
6055,0x0AD92C,03,42," Alright, we
 have a big vote
 coming up!"," Beleza, temos
 uma votação
 grande!",0
6056,0x0AD957,03,42," It's a tricky
 one because
 it's between"," É difícil
 porque é entre
 sua base",0
6057,0x0AD982,03,48," your base and
 powerful busi-
 ness interests."," e os grandes
 interesses
 empresariais.",0
6058,0x0AD9B3,03,38," Fortunately
 your base and
 powerful"," Felizmente sua
 base e os
 grandes",0
6059,0x0AD9DA,03,39," business
 interests are
 both against"," empresários
 são contra
 ambos.",0
6060,0x0ADA02,03,38," this bill...
 but you may
 lose some"," esse projeto
 mas pode
 perder apoio",0
6061,0x0ADA29,03,43," support from
 the center if
 you veto it."," do centro se
 vetar ele.
 ",0
6062,0x0ADA55,02,31," Are you ready
 to go hear the"," Pronto pra ir
 ouvir a",0
6063,0x0ADA75,02,26," COUNSEL'S
 deliberation?"," resposta do
 CONSELHO?",0
6064,0x0ADA90,02,22," Good luck in
 there!"," Boa sorte
 por lá!",0
6065,0x0ADAA7,03,48," Don't forget to
 SIGN or VETO
 the bill before"," Lembre-se de
 ASSINAR ou
 VETAR a lei",0
6066,0x0ADAD8,03,27," you go to bed
 tonight!
 "," de dormir
 hoje!
 ",0
6067,0x0ADAF4,02,28," Good morning,
 Chancellor!"," Bom dia,
 Chanceler!",0
6068,0x0ADB11,03,27," Afternoon,
 Chancellor!
 "," Boa tarde,
 Chanceler!
 ",0
6069,0x0ADB2D,03,43," Don't forget to
 sign or veto
 that bill!"," Não esqueça
 de assinar ou
 vetar a lei!",0
6070,0x0ADB59,03,42," You are done
 with your
 official duties"," Terminou suas
 obrigações
 oficiais",0
6071,0x0ADB84,03,37," for today. 
 Rest up for
 tomorrow!"," de hoje.
 Descanse pra
 amanhã!",0
6072,0x0ADBAA,03,39," This terminal
 tracks your
 approval "," Este terminal
 mostra sua
 aprovação",0
6073,0x0ADBD2,03,41," rating using
 the latest
 polling data."," usando dados
 recentes de
 pesquisas.",0
